Date,Time,Open,High,Low,Close
2023/10/23,10:45:00,16273,16288,16253,16254
2023/10/23,11:00:00,16255,16298,16253,16293
2023/10/23,11:15:00,16294,16298,16271,16273
2023/10/23,11:30:00,16272,16273,16259,16267
2023/10/23,11:45:00,16267,16275,16250,16267
2023/10/23,12:00:00,16266,16285,16265,16285
2023/10/23,12:15:00,16285,16292,16271,16275
2023/10/23,12:30:00,16275,16280,16262,16267
2023/10/23,12:45:00,16268,16272,16253,16271
2023/10/23,13:00:00,16269,16283,16264,16267
2023/10/23,13:15:00,16265,16272,16260,16269
2023/10/23,13:30:00,16268,16280,16252,16254
2023/10/24,08:45:00,16274,16280,16235,16251
2023/10/24,09:00:00,16251,16285,16226,16283
2023/10/24,09:15:00,16281,16287,16217,16219
2023/10/24,09:30:00,16221,16230,16155,16160
2023/10/24,09:45:00,16161,16194,16148,16185
2023/10/24,10:00:00,16185,16215,16173,16213
2023/10/24,10:15:00,16214,16322,16204,16314
2023/10/24,10:30:00,16314,16332,16302,16310
2023/10/24,10:45:00,16312,16318,16285,16288
2023/10/24,11:00:00,16289,16294,16259,16262
2023/10/24,11:15:00,16262,16267,16216,16222
2023/10/24,11:30:00,16224,16260,16218,16260
2023/10/24,11:45:00,16260,16270,16245,16257
2023/10/24,12:00:00,16259,16267,16240,16263
2023/10/24,12:15:00,16263,16288,16258,16260
2023/10/24,12:30:00,16261,16281,16257,16269
2023/10/24,12:45:00,16270,16297,16270,16295
2023/10/24,13:00:00,16296,16328,16294,16324
2023/10/24,13:15:00,16323,16343,16323,16338
2023/10/24,13:30:00,16337,16339,16330,16335
2023/10/25,08:45:00,16370,16388,16360,16381
2023/10/25,09:00:00,16382,16418,16373,16415
2023/10/25,09:15:00,16414,16425,16392,16410
2023/10/25,09:30:00,16408,16443,16406,16441
2023/10/25,09:45:00,16441,16463,16429,16460
2023/10/25,10:00:00,16459,16480,16456,16458
2023/10/25,10:15:00,16458,16476,16454,16475
2023/10/25,10:30:00,16475,16478,16463,16472
2023/10/25,10:45:00,16471,16473,16455,16462
2023/10/25,11:00:00,16462,16472,16426,16429
2023/10/25,11:15:00,16429,16434,16411,16422
2023/10/25,11:30:00,16421,16428,16395,16400
2023/10/25,11:45:00,16400,16413,16397,16406
2023/10/25,12:00:00,16407,16419,16400,16412
2023/10/25,12:15:00,16411,16414,16390,16410
2023/10/25,12:30:00,16411,16418,16406,16414
2023/10/25,12:45:00,16414,16414,16406,16409
2023/10/25,13:00:00,16408,16413,16393,16406
2023/10/25,13:15:00,16407,16410,16377,16385
2023/10/25,13:30:00,16385,16385,16350,16358
2023/10/26,08:45:00,16144,16155,16082,16094
2023/10/26,09:00:00,16094,16122,16075,16116
2023/10/26,09:15:00,16117,16134,16091,16105
2023/10/26,09:30:00,16106,16176,16103,16168
2023/10/26,09:45:00,16167,16173,16130,16139
2023/10/26,10:00:00,16139,16144,16097,16107
2023/10/26,10:15:00,16109,16113,16055,16063
2023/10/26,10:30:00,16063,16095,16060,16092
2023/10/26,10:45:00,16092,16119,16078,16083
2023/10/26,11:00:00,16084,16099,16064,16070
2023/10/26,11:15:00,16071,16085,16068,16073
2023/10/26,11:30:00,16072,16091,16061,16081
2023/10/26,11:45:00,16081,16090,16071,16077
2023/10/26,12:00:00,16077,16080,16058,16062
2023/10/26,12:15:00,16062,16084,16053,16074
2023/10/26,12:30:00,16076,16110,16075,16093
2023/10/26,12:45:00,16093,16094,16078,16082
2023/10/26,13:00:00,16084,16090,16067,16068
2023/10/26,13:15:00,16068,16075,16046,16047
2023/10/26,13:30:00,16047,16072,16039,16069
2023/10/27,08:45:00,16137,16179,16131,16141
2023/10/27,09:00:00,16140,16176,16133,16156
2023/10/27,09:15:00,16156,16194,16156,16185
2023/10/27,09:30:00,16184,16209,16170,16191
2023/10/27,09:45:00,16190,16204,16145,16156
2023/10/27,10:00:00,16156,16211,16155,16202
2023/10/27,10:15:00,16202,16214,16194,16204
2023/10/27,10:30:00,16204,16217,16188,16191
2023/10/27,10:45:00,16191,16196,16168,16179
2023/10/27,11:00:00,16179,16186,16160,16162
2023/10/27,11:15:00,16162,16166,16140,16148
2023/10/27,11:30:00,16148,16150,16120,16137
2023/10/27,11:45:00,16137,16146,16131,16139
2023/10/27,12:00:00,16140,16148,16126,16139
2023/10/27,12:15:00,16139,16144,16132,16136
2023/10/27,12:30:00,16136,16169,16135,16160
2023/10/27,12:45:00,16160,16165,16148,16164
2023/10/27,13:00:00,16163,16165,16151,16156
2023/10/27,13:15:00,16157,16165,16141,16148
2023/10/27,13:30:00,16149,16155,16143,16151
2023/10/30,08:45:00,16118,16192,16111,16182
2023/10/30,09:00:00,16181,16238,16174,16189
2023/10/30,09:15:00,16189,16191,16155,16167
2023/10/30,09:30:00,16166,16209,16166,16195
2023/10/30,09:45:00,16193,16224,16172,16212
2023/10/30,10:00:00,16211,16220,16144,16159
2023/10/30,10:15:00,16158,16183,16154,16161
2023/10/30,10:30:00,16162,16167,16138,16141
2023/10/30,10:45:00,16142,16164,16135,16158
2023/10/30,11:00:00,16159,16159,16132,16151
2023/10/30,11:15:00,16151,16189,16145,16180
2023/10/30,11:30:00,16179,16193,16175,16190
2023/10/30,11:45:00,16191,16193,16177,16180
2023/10/30,12:00:00,16179,16183,16159,16161
2023/10/30,12:15:00,16162,16166,16146,16148
2023/10/30,12:30:00,16149,16160,16133,16154
2023/10/30,12:45:00,16156,16156,16142,16142
2023/10/30,13:00:00,16142,16149,16131,16137
2023/10/30,13:15:00,16137,16169,16134,16150
2023/10/30,13:30:00,16150,16164,16150,16157
2023/10/31,08:45:00,16180,16187,16145,16166
2023/10/31,09:00:00,16167,16195,16156,16159
2023/10/31,09:15:00,16158,16164,16132,16160
2023/10/31,09:30:00,16159,16197,16145,16163
2023/10/31,09:45:00,16163,16194,16156,16178
2023/10/31,10:00:00,16179,16196,16166,16168
2023/10/31,10:15:00,16168,16187,16150,16157
2023/10/31,10:30:00,16158,16177,16127,16134
2023/10/31,10:45:00,16135,16137,16082,16091
2023/10/31,11:00:00,16092,16094,16048,16061
2023/10/31,11:15:00,16060,16075,16036,16074
2023/10/31,11:30:00,16073,16076,16032,16038
2023/10/31,11:45:00,16038,16049,16019,16025
2023/10/31,12:00:00,16026,16059,16017,16052
2023/10/31,12:15:00,16053,16056,16033,16037
2023/10/31,12:30:00,16038,16040,16010,16015
2023/10/31,12:45:00,16016,16021,16004,16004
2023/10/31,13:00:00,16004,16010,15976,15981
2023/10/31,13:15:00,15983,15997,15973,15990
2023/10/31,13:30:00,15989,16000,15984,15994
2023/11/1,08:45:00,16099,16120,16093,16113
2023/11/1,09:00:00,16111,16116,16081,16102
2023/11/1,09:15:00,16101,16104,16076,16085
2023/11/1,09:30:00,16087,16096,16060,16062
2023/11/1,09:45:00,16063,16063,16026,16049
2023/11/1,10:00:00,16050,16052,16021,16024
2023/11/1,10:15:00,16025,16025,15978,16018
2023/11/1,10:30:00,16018,16045,16017,16025
2023/11/1,10:45:00,16025,16037,16013,16036
2023/11/1,11:00:00,16035,16060,16031,16049
2023/11/1,11:15:00,16049,16078,16041,16063
2023/11/1,11:30:00,16063,16071,16048,16051
2023/11/1,11:45:00,16052,16062,16042,16042
2023/11/1,12:00:00,16042,16056,16041,16053
2023/11/1,12:15:00,16053,16072,16049,16061
2023/11/1,12:30:00,16062,16091,16061,16089
2023/11/1,12:45:00,16089,16095,16079,16083
2023/11/1,13:00:00,16082,16084,16065,16070
2023/11/1,13:15:00,16070,16077,16061,16061
2023/11/1,13:30:00,16061,16063,16046,16048
2023/11/2,08:45:00,16256,16290,16250,16274
2023/11/2,09:00:00,16274,16332,16270,16329
2023/11/2,09:15:00,16330,16350,16322,16341
2023/11/2,09:30:00,16341,16355,16323,16351
2023/11/2,09:45:00,16351,16352,16326,16349
2023/11/2,10:00:00,16349,16351,16326,16334
2023/11/2,10:15:00,16335,16358,16332,16348
2023/11/2,10:30:00,16348,16360,16346,16352
2023/11/2,10:45:00,16353,16363,16352,16360
2023/11/2,11:00:00,16361,16376,16346,16358
2023/11/2,11:15:00,16358,16379,16357,16378
2023/11/2,11:30:00,16378,16383,16372,16381
2023/11/2,11:45:00,16380,16391,16379,16384
2023/11/2,12:00:00,16385,16385,16370,16372
2023/11/2,12:15:00,16373,16381,16366,16379
2023/11/2,12:30:00,16378,16386,16374,16380
2023/11/2,12:45:00,16380,16384,16368,16375
2023/11/2,13:00:00,16375,16386,16373,16382
2023/11/2,13:15:00,16384,16394,16376,16393
2023/11/2,13:30:00,16393,16399,16381,16390
2023/11/3,08:45:00,16488,16494,16444,16467
2023/11/3,09:00:00,16468,16475,16441,16459
2023/11/3,09:15:00,16460,16485,16452,16463
2023/11/3,09:30:00,16463,16498,16457,16493
2023/11/3,09:45:00,16495,16504,16475,16500
2023/11/3,10:00:00,16500,16520,16496,16515
2023/11/3,10:15:00,16516,16518,16474,16480
2023/11/3,10:30:00,16480,16499,16478,16488
2023/11/3,10:45:00,16487,16524,16484,16517
2023/11/3,11:00:00,16516,16535,16513,16526
2023/11/3,11:15:00,16526,16537,16515,16519
2023/11/3,11:30:00,16519,16522,16503,16504
2023/11/3,11:45:00,16505,16513,16476,16478
2023/11/3,12:00:00,16479,16481,16460,16477
2023/11/3,12:15:00,16479,16488,16475,16483
2023/11/3,12:30:00,16483,16490,16474,16487
2023/11/3,12:45:00,16488,16505,16486,16494
2023/11/3,13:00:00,16494,16520,16494,16509
2023/11/3,13:15:00,16510,16518,16504,16515
2023/11/3,13:30:00,16514,16517,16509,16512
2023/11/6,08:45:00,16680,16683,16644,16665
2023/11/6,09:00:00,16664,16668,16626,16641
2023/11/6,09:15:00,16641,16674,16633,16657
2023/11/6,09:30:00,16657,16686,16648,16669
2023/11/6,09:45:00,16668,16693,16666,16692
2023/11/6,10:00:00,16692,16731,16682,16728
2023/11/6,10:15:00,16727,16729,16701,16702
2023/11/6,10:30:00,16702,16712,16691,16710
2023/11/6,10:45:00,16709,16725,16704,16706
2023/11/6,11:00:00,16706,16722,16702,16708
2023/11/6,11:15:00,16707,16719,16703,16709
2023/11/6,11:30:00,16710,16719,16705,16705
2023/11/6,11:45:00,16706,16734,16704,16730
2023/11/6,12:00:00,16730,16750,16722,16727
2023/11/6,12:15:00,16726,16730,16712,16715
2023/11/6,12:30:00,16715,16719,16708,16715
2023/11/6,12:45:00,16715,16717,16704,16711
2023/11/6,13:00:00,16711,16716,16701,16710
2023/11/6,13:15:00,16710,16712,16669,16669
2023/11/6,13:30:00,16670,16677,16654,16670
2023/11/7,08:45:00,16632,16638,16613,16638
2023/11/7,09:00:00,16637,16647,16618,16646
2023/11/7,09:15:00,16646,16671,16645,16665
2023/11/7,09:30:00,16664,16684,16660,16679
2023/11/7,09:45:00,16680,16696,16658,16680
2023/11/7,10:00:00,16679,16685,16668,16678
2023/11/7,10:15:00,16677,16692,16663,16681
2023/11/7,10:30:00,16681,16689,16670,16681
2023/11/7,10:45:00,16682,16698,16678,16684
2023/11/7,11:00:00,16684,16685,16654,16658
2023/11/7,11:15:00,16658,16672,16656,16663
2023/11/7,11:30:00,16662,16681,16658,16659
2023/11/7,11:45:00,16660,16676,16659,16672
2023/11/7,12:00:00,16673,16685,16671,16674
2023/11/7,12:15:00,16675,16678,16666,16667
2023/11/7,12:30:00,16667,16681,16663,16680
2023/11/7,12:45:00,16680,16685,16670,16685
2023/11/7,13:00:00,16685,16690,16678,16688
2023/11/7,13:15:00,16688,16691,16673,16686
2023/11/7,13:30:00,16685,16712,16683,16709
2023/11/8,08:45:00,16725,16737,16712,16712
2023/11/8,09:00:00,16712,16716,16687,16710
2023/11/8,09:15:00,16709,16725,16700,16715
2023/11/8,09:30:00,16717,16754,16714,16754
2023/11/8,09:45:00,16752,16777,16743,16760
2023/11/8,10:00:00,16762,16784,16751,16779
2023/11/8,10:15:00,16780,16797,16776,16792
2023/11/8,10:30:00,16791,16793,16774,16782
2023/11/8,10:45:00,16782,16790,16770,16788
2023/11/8,11:00:00,16787,16794,16781,16785
2023/11/8,11:15:00,16785,16788,16771,16773
2023/11/8,11:30:00,16774,16775,16754,16756
2023/11/8,11:45:00,16757,16763,16738,16744
2023/11/8,12:00:00,16744,16748,16733,16736
2023/11/8,12:15:00,16734,16742,16726,16740
2023/11/8,12:30:00,16741,16755,16738,16748
2023/11/8,12:45:00,16748,16759,16745,16751
2023/11/8,13:00:00,16751,16769,16741,16768
2023/11/8,13:15:00,16766,16768,16748,16749
2023/11/8,13:30:00,16749,16755,16743,16749
2023/11/9,08:45:00,16711,16728,16709,16716
2023/11/9,09:00:00,16717,16742,16711,16729
2023/11/9,09:15:00,16730,16733,16697,16728
2023/11/9,09:30:00,16727,16781,16716,16773
2023/11/9,09:45:00,16774,16788,16736,16741
2023/11/9,10:00:00,16740,16752,16728,16737
2023/11/9,10:15:00,16735,16738,16692,16722
2023/11/9,10:30:00,16723,16738,16709,16713
2023/11/9,10:45:00,16713,16721,16706,16711
2023/11/9,11:00:00,16709,16725,16698,16722
2023/11/9,11:15:00,16721,16765,16721,16740
2023/11/9,11:30:00,16739,16752,16728,16751
2023/11/9,11:45:00,16752,16754,16736,16748
2023/11/9,12:00:00,16747,16750,16732,16748
2023/11/9,12:15:00,16748,16755,16740,16751
2023/11/9,12:30:00,16751,16760,16748,16759
2023/11/9,12:45:00,16759,16773,16754,16773
2023/11/9,13:00:00,16772,16781,16765,16777
2023/11/9,13:15:00,16777,16781,16763,16771
2023/11/9,13:30:00,16772,16776,16762,16763
2023/11/10,08:45:00,16664,16668,16627,16651
2023/11/10,09:00:00,16652,16690,16649,16680
2023/11/10,09:15:00,16681,16698,16670,16693
2023/11/10,09:30:00,16692,16698,16678,16682
2023/11/10,09:45:00,16681,16690,16661,16676
2023/11/10,10:00:00,16676,16688,16655,16686
2023/11/10,10:15:00,16686,16698,16668,16682
2023/11/10,10:30:00,16681,16693,16675,16675
2023/11/10,10:45:00,16675,16692,16673,16676
2023/11/10,11:00:00,16676,16685,16663,16665
2023/11/10,11:15:00,16666,16674,16656,16661
2023/11/10,11:30:00,16662,16662,16645,16652
2023/11/10,11:45:00,16652,16666,16642,16660
2023/11/10,12:00:00,16660,16680,16659,16679
2023/11/10,12:15:00,16679,16699,16674,16692
2023/11/10,12:30:00,16693,16700,16687,16690
2023/11/10,12:45:00,16691,16696,16679,16689
2023/11/10,13:00:00,16689,16704,16689,16691
2023/11/10,13:15:00,16692,16697,16685,16697
2023/11/10,13:30:00,16697,16738,16697,16736
2023/11/13,08:45:00,16969,16985,16955,16973
2023/11/13,09:00:00,16973,16978,16913,16923
2023/11/13,09:15:00,16923,16927,16887,16901
2023/11/13,09:30:00,16902,16915,16887,16892
2023/11/13,09:45:00,16893,16907,16885,16896
2023/11/13,10:00:00,16897,16913,16890,16904
2023/11/13,10:15:00,16905,16910,16873,16876
2023/11/13,10:30:00,16878,16904,16876,16893
2023/11/13,10:45:00,16893,16899,16863,16872
2023/11/13,11:00:00,16872,16873,16847,16864
2023/11/13,11:15:00,16864,16872,16857,16863
2023/11/13,11:30:00,16862,16862,16850,16854
2023/11/13,11:45:00,16855,16861,16839,16851
2023/11/13,12:00:00,16849,16851,16836,16845
2023/11/13,12:15:00,16845,16877,16843,16875
2023/11/13,12:30:00,16875,16880,16862,16872
2023/11/13,12:45:00,16872,16880,16861,16865
2023/11/13,13:00:00,16865,16874,16853,16874
2023/11/13,13:15:00,16872,16884,16866,16868
2023/11/13,13:30:00,16869,16877,16860,16876
2023/11/14,08:45:00,16956,16967,16937,16961
2023/11/14,09:00:00,16961,16966,16930,16933
2023/11/14,09:15:00,16933,16940,16918,16923
2023/11/14,09:30:00,16923,16958,16912,16948
2023/11/14,09:45:00,16947,16957,16933,16947
2023/11/14,10:00:00,16947,16961,16939,16947
2023/11/14,10:15:00,16945,16959,16921,16945
2023/11/14,10:30:00,16944,16955,16944,16951
2023/11/14,10:45:00,16951,16975,16950,16971
2023/11/14,11:00:00,16972,16976,16938,16940
2023/11/14,11:15:00,16939,16949,16934,16943
2023/11/14,11:30:00,16943,16956,16940,16954
2023/11/14,11:45:00,16952,16973,16952,16966
2023/11/14,12:00:00,16966,16971,16962,16962
2023/11/14,12:15:00,16962,16965,16948,16948
2023/11/14,12:30:00,16948,16966,16946,16961
2023/11/14,12:45:00,16960,16962,16954,16958
2023/11/14,13:00:00,16957,16960,16949,16952
2023/11/14,13:15:00,16951,16953,16938,16938
2023/11/14,13:30:00,16939,16950,16933,16949
2023/11/15,08:45:00,17170,17192,17161,17166
2023/11/15,09:00:00,17166,17171,17135,17141
2023/11/15,09:15:00,17142,17163,17140,17152
2023/11/15,09:30:00,17153,17158,17117,17119
2023/11/15,09:45:00,17120,17137,17118,17124
2023/11/15,10:00:00,17123,17152,17120,17125
2023/11/15,10:15:00,17125,17143,17122,17127
2023/11/15,10:30:00,17128,17138,17122,17131
2023/11/15,10:45:00,17131,17140,17127,17131
2023/11/15,11:00:00,17130,17139,17127,17134
2023/11/15,11:15:00,17133,17139,17121,17121
2023/11/15,11:30:00,17121,17123,17098,17098
2023/11/15,11:45:00,17100,17118,17091,17113
2023/11/15,12:00:00,17114,17115,17105,17113
2023/11/15,12:15:00,17112,17114,17096,17103
2023/11/15,12:30:00,17104,17110,17072,17072
2023/11/15,12:45:00,17072,17082,17055,17082
2023/11/15,13:00:00,17081,17130,17080,17122
2023/11/15,13:15:00,17122,17124,17120,17123
2023/11/16,08:45:00,17196,17218,17192,17218
2023/11/16,09:00:00,17217,17217,17193,17211
2023/11/16,09:15:00,17211,17215,17191,17198
2023/11/16,09:30:00,17198,17202,17170,17171
2023/11/16,09:45:00,17170,17183,17136,17137
2023/11/16,10:00:00,17137,17141,17109,17126
2023/11/16,10:15:00,17125,17162,17123,17144
2023/11/16,10:30:00,17144,17153,17127,17149
2023/11/16,10:45:00,17150,17155,17133,17139
2023/11/16,11:00:00,17138,17143,17123,17129
2023/11/16,11:15:00,17128,17141,17119,17133
2023/11/16,11:30:00,17133,17136,17117,17119
2023/11/16,11:45:00,17119,17124,17112,17121
2023/11/16,12:00:00,17121,17148,17118,17148
2023/11/16,12:15:00,17148,17162,17142,17161
2023/11/16,12:30:00,17160,17172,17156,17162
2023/11/16,12:45:00,17161,17173,17155,17171
2023/11/16,13:00:00,17171,17179,17164,17171
2023/11/16,13:15:00,17170,17177,17160,17167
2023/11/16,13:30:00,17167,17193,17166,17186
2023/11/17,08:45:00,17152,17185,17151,17181
2023/11/17,09:00:00,17182,17201,17170,17190
2023/11/17,09:15:00,17190,17213,17179,17194
2023/11/17,09:30:00,17195,17230,17192,17220
2023/11/17,09:45:00,17220,17238,17216,17228
2023/11/17,10:00:00,17229,17250,17217,17249
2023/11/17,10:15:00,17249,17252,17213,17223
2023/11/17,10:30:00,17222,17223,17189,17198
2023/11/17,10:45:00,17198,17214,17197,17212
2023/11/17,11:00:00,17212,17223,17209,17216
2023/11/17,11:15:00,17216,17243,17213,17243
2023/11/17,11:30:00,17243,17245,17226,17227
2023/11/17,11:45:00,17227,17248,17227,17244
2023/11/17,12:00:00,17243,17244,17217,17217
2023/11/17,12:15:00,17217,17227,17211,17221
2023/11/17,12:30:00,17221,17235,17220,17235
2023/11/17,12:45:00,17235,17243,17234,17235
2023/11/17,13:00:00,17235,17239,17220,17222
2023/11/17,13:15:00,17221,17226,17203,17209
2023/11/17,13:30:00,17210,17222,17206,17222
2023/11/20,08:45:00,17227,17288,17215,17233
2023/11/20,09:00:00,17233,17234,17191,17223
2023/11/20,09:15:00,17223,17242,17213,17230
2023/11/20,09:30:00,17230,17236,17165,17170
2023/11/20,09:45:00,17170,17197,17156,17189
2023/11/20,10:00:00,17189,17200,17181,17185
2023/11/20,10:15:00,17187,17194,17172,17172
2023/11/20,10:30:00,17172,17191,17161,17188
2023/11/20,10:45:00,17187,17188,17154,17172
2023/11/20,11:00:00,17172,17174,17161,17173
2023/11/20,11:15:00,17174,17205,17174,17199
2023/11/20,11:30:00,17200,17210,17194,17204
2023/11/20,11:45:00,17204,17213,17183,17184
2023/11/20,12:00:00,17185,17185,17171,17184
2023/11/20,12:15:00,17185,17194,17177,17193
2023/11/20,12:30:00,17193,17202,17190,17201
2023/11/20,12:45:00,17201,17207,17191,17199
2023/11/20,13:00:00,17200,17208,17192,17204
2023/11/20,13:15:00,17205,17210,17195,17198
2023/11/20,13:30:00,17198,17208,17196,17200
2023/11/21,08:45:00,17281,17327,17280,17319
2023/11/21,09:00:00,17319,17355,17313,17355
2023/11/21,09:15:00,17354,17395,17348,17392
2023/11/21,09:30:00,17392,17394,17368,17380
2023/11/21,09:45:00,17381,17402,17377,17400
2023/11/21,10:00:00,17399,17401,17387,17390
2023/11/21,10:15:00,17391,17401,17385,17396
2023/11/21,10:30:00,17396,17423,17395,17412
2023/11/21,10:45:00,17412,17420,17407,17417
2023/11/21,11:00:00,17418,17425,17410,17413
2023/11/21,11:15:00,17414,17424,17413,17420
2023/11/21,11:30:00,17419,17424,17415,17418
2023/11/21,11:45:00,17418,17422,17415,17418
2023/11/21,12:00:00,17418,17419,17406,17407
2023/11/21,12:15:00,17408,17425,17406,17414
2023/11/21,12:30:00,17413,17415,17402,17411
2023/11/21,12:45:00,17411,17416,17407,17410
2023/11/21,13:00:00,17410,17413,17401,17408
2023/11/21,13:15:00,17409,17413,17398,17403
2023/11/21,13:30:00,17405,17418,17400,17415
2023/11/22,08:45:00,17298,17302,17280,17290
2023/11/22,09:00:00,17291,17318,17285,17308
2023/11/22,09:15:00,17308,17328,17308,17324
2023/11/22,09:30:00,17325,17333,17303,17324
2023/11/22,09:45:00,17323,17334,17322,17326
2023/11/22,10:00:00,17325,17326,17290,17302
2023/11/22,10:15:00,17301,17315,17296,17297
2023/11/22,10:30:00,17297,17323,17295,17310
2023/11/22,10:45:00,17309,17321,17304,17306
2023/11/22,11:00:00,17305,17307,17281,17300
2023/11/22,11:15:00,17300,17307,17298,17301
2023/11/22,11:30:00,17300,17301,17273,17281
2023/11/22,11:45:00,17283,17283,17266,17269
2023/11/22,12:00:00,17269,17278,17256,17277
2023/11/22,12:15:00,17275,17282,17273,17275
2023/11/22,12:30:00,17275,17292,17274,17291
2023/11/22,12:45:00,17291,17303,17288,17299
2023/11/22,13:00:00,17299,17302,17292,17300
2023/11/22,13:15:00,17301,17301,17288,17297
2023/11/22,13:30:00,17298,17309,17283,17284
2023/11/23,08:45:00,17275,17295,17259,17276
2023/11/23,09:00:00,17276,17305,17267,17289
2023/11/23,09:15:00,17288,17305,17271,17301
2023/11/23,09:30:00,17301,17322,17301,17313
2023/11/23,09:45:00,17312,17323,17284,17285
2023/11/23,10:00:00,17285,17290,17254,17264
2023/11/23,10:15:00,17263,17265,17214,17224
2023/11/23,10:30:00,17223,17259,17218,17256
2023/11/23,10:45:00,17256,17263,17238,17248
2023/11/23,11:00:00,17248,17250,17235,17248
2023/11/23,11:15:00,17248,17270,17248,17265
2023/11/23,11:30:00,17265,17267,17253,17261
2023/11/23,11:45:00,17262,17268,17256,17260
2023/11/23,12:00:00,17260,17260,17242,17247
2023/11/23,12:15:00,17247,17260,17243,17253
2023/11/23,12:30:00,17254,17308,17253,17291
2023/11/23,12:45:00,17289,17293,17274,17278
2023/11/23,13:00:00,17276,17284,17271,17283
2023/11/23,13:15:00,17281,17293,17278,17292
2023/11/23,13:30:00,17293,17312,17291,17307
2023/11/24,08:45:00,17330,17350,17326,17329
2023/11/24,09:00:00,17329,17341,17321,17323
2023/11/24,09:15:00,17324,17326,17271,17276
2023/11/24,09:30:00,17277,17299,17274,17289
2023/11/24,09:45:00,17289,17304,17280,17297
2023/11/24,10:00:00,17298,17312,17288,17304
